,정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,legal_dong
121016,ICB168001286,경연초중학교·청라센텀로제비앙,37.538197,126.624705,2023-10-16,89286.0,23,인천광역시,인천,청라동
121017,ICB168001287,북인천하부TG(미정차),37.55471,126.616842,2023-10-16,89287.0,23,인천광역시,인천,청라동
121018,ICB168001288,청라웰카운티221동,37.534914,126.65966,2023-10-16,89288.0,23,인천광역시,인천,청라동
121019,ICB168001289,청라국제어린이집,37.534937,126.660067,2023-10-16,89289.0,23,인천광역시,인천,청라동
121020,ICB168001290,청라우미린아파트,37.529782,126.627339,2023-10-16,89290.0,23,인천광역시,인천,청라동
121021,ICB168001291,청라호수공원한신더휴아파트,37.529769,126.628224,2023-10-16,89291.0,23,인천광역시,인천,청라동
121022,ICB168001292,국제금융단지,37.53619,126.627264,2023-10-16,89292.0,23,인천광역시,인천,청라동
121023,ICB168001293,국제금융단지,37.536299,126.628019,2023-10-16,89293.0,23,인천광역시,인천,청라동
121024,ICB168001294,하나금융그룹통합데이터센터,37.554869,126.629853,2023-10-16,89294.0,23,인천광역시,인천,청라동
121025,ICB168001295,청라센텀로제비앙,37.537248,126.622486,2023-10-16,89295.0,23,인천광역시,인천,청라동
121026,ICB168001296,청라센텀로제비앙,37.537171,126.622036,2023-10-16,89296.0,23,인천광역시,인천,청라동
121027,ICB168001297,자이더테라스1단지,37.521941,126.624727,2023-10-16,89297.0,23,인천광역시,인천,청라동
121028,ICB168001298,자이더테라스1단지,37.521858,126.624411,2023-10-16,89298.0,23,인천광역시,인천,청라동
121029,ICB168001299,청라파크자이상가,37.521844,126.627433,2023-10-16,89299.0,23,인천광역시,인천,청라동
121030,ICB168001300,청라파크자이상가,37.521922,126.627822,2023-10-16,89300.0,23,인천광역시,인천,청라동
121031,ICB168001301,로봇타워,37.520666,126.612194,2023-10-16,89301.0,23,인천광역시,인천,청라동
121032,ICB168001302,로봇타워,37.520131,126.612517,2023-10-16,89302.0,23,인천광역시,인천,청라동
121033,ICB168001303,가정여중입구,37.486901,126.685482,2023-10-16,89303.0,23,인천광역시,인천,가좌동
121034,ICB168001304,북항입구,37.506801,126.64702,2023-10-16,89304.0,23,인천광역시,인천,원창동
121035,ICB168001305,북항입구,37.506571,126.646863,2023-10-16,89305.0,23,인천광역시,인천,석남동
121036,ICB168001306,한주글로벌,37.552266,126.647132,2023-10-16,89306.0,23,인천광역시,인천,경서동
121037,ICB168001307,도림주철관1공장,37.552501,126.647011,2023-10-16,89307.0,23,인천광역시,인천,경서동
121038,ICB168001308,루원시티프라디움105동,37.526678,126.669192,2023-10-16,89308.0,23,인천광역시,인천,가정동
121039,ICB168001309,루원시티프라디움105동,37.525794,126.669451,2023-10-16,89309.0,23,인천광역시,인천,가정동
121040,ICB168001310,황곡노인정,37.629676,126.655284,2023-10-16,89310.0,23,인천광역시,인천,대곡동
121041,ICB168001311,황곡상회,37.628878,126.656887,2023-10-16,89311.0,23,인천광역시,인천,대곡동
121042,ICB168001312,안풍산업삼거리,37.629209,126.65912,2023-10-16,89312.0,23,인천광역시,인천,대곡동
121043,ICB168001313,성신아크릴산업,37.627448,126.667824,2023-10-16,89313.0,23,인천광역시,인천,대곡동
121044,ICB168001314,신화슈퍼,37.62128,126.668774,2023-10-16,89314.0,23,인천광역시,인천,대곡동
121045,ICB168001315,경동택배,37.620242,126.670771,2023-10-16,89315.0,23,인천광역시,인천,대곡동
121046,ICB168001316,검단농기구센터,37.615848,126.672791,2023-10-16,89316.0,23,인천광역시,인천,대곡동
121047,ICB169000015,건일아파트,37.639096,126.487361,2023-10-16,43015.0,23,인천광역시,인천,길상면
121048,ICB169000016,초지,37.628136,126.531886,2023-10-16,43016.0,23,인천광역시,인천,길상면
121049,ICB169000017,초지대교,37.628379,126.532066,2023-10-16,43017.0,23,인천광역시,인천,길상면
121050,ICB169000018,온수리,37.639013,126.492083,2023-10-16,43018.0,23,인천광역시,인천,길상면
121051,ICB169000019,온수시장,37.639428,126.490756,2023-10-16,43019.0,23,인천광역시,인천,길상면
121052,ICB169000020,온수리,37.639028,126.492176,2023-10-16,43020.0,23,인천광역시,인천,길상면
121053,ICB169000021,길상보건지소,37.640918,126.491566,2023-10-16,43021.0,23,인천광역시,인천,길상면
121054,ICB169000022,밤나무골,37.636032,126.513776,2023-10-16,43022.0,23,인천광역시,인천,길상면
121055,ICB169000023,밤나무골,37.63588,126.514256,2023-10-16,43023.0,23,인천광역시,인천,길상면
121056,ICB169000024,초지진,37.631863,126.531765,2023-10-16,43024.0,23,인천광역시,인천,길상면
121057,ICB169000025,초지진,37.632344,126.531581,2023-10-16,43025.0,23,인천광역시,인천,길상면
121058,ICB169000026,초지리,37.635218,126.529891,2023-10-16,43026.0,23,인천광역시,인천,길상면
121059,ICB169000027,방죽말,37.645843,126.492552,2023-10-16,43027.0,23,인천광역시,인천,길상면
121060,ICB169000028,마그네,37.650537,126.49258,2023-10-16,43028.0,23,인천광역시,인천,길상면
121061,ICB169000029,마그네사거리,37.653833,126.492966,2023-10-16,43029.0,23,인천광역시,인천,길상면
121062,ICB169000030,마그네사거리,37.654073,126.492747,2023-10-16,43030.0,23,인천광역시,인천,길상면
121063,ICB169000031,길직리,37.65792,126.49325,2023-10-16,43031.0,23,인천광역시,인천,길상면
121064,ICB169000032,목비고개,37.669065,126.490897,2023-10-16,43032.0,23,인천광역시,인천,불은면
121065,ICB169000033,옥골.옥토끼우주센터,37.676007,126.486396,2023-10-16,43033.0,23,인천광역시,인천,불은면
121066,ICB169000034,두운리,37.67989,126.485487,2023-10-16,43034.0,23,인천광역시,인천,불은면
121067,ICB169000035,불은면주민센터,37.685347,126.479729,2023-10-16,43035.0,23,인천광역시,인천,불은면
121068,ICB169000036,불은파출소,37.685307,126.47942,2023-10-16,43036.0,23,인천광역시,인천,불은면
121069,ICB169000037,영은교회,37.688535,126.477097,2023-10-16,43037.0,23,인천광역시,인천,불은면
121070,ICB169000038,성터지,37.694372,126.477354,2023-10-16,43038.0,23,인천광역시,인천,불은면
121071,ICB169000039,성터지,37.694656,126.477381,2023-10-16,43039.0,23,인천광역시,인천,불은면
121072,ICB169000040,백운곡,37.698579,126.480977,2023-10-16,43040.0,23,인천광역시,인천,불은면
121073,ICB169000041,수부촌,37.707111,126.4813,2023-10-16,43041.0,23,인천광역시,인천,선원면
121074,ICB169000042,선원면주민센터,37.712603,126.483008,2023-10-16,43042.0,23,인천광역시,인천,선원면
121075,ICB169000044,선원초등학교,37.713446,126.480055,2023-10-16,43044.0,23,인천광역시,인천,선원면
121076,ICB169000045,선원초등학교,37.713439,126.480695,2023-10-16,43045.0,23,인천광역시,인천,선원면
121077,ICB169000046,군인아파트,37.714889,126.477725,2023-10-16,43046.0,23,인천광역시,인천,선원면
121078,ICB169000047,군인아파트,37.714702,126.477642,2023-10-16,43047.0,23,인천광역시,인천,선원면
121079,ICB169000048,찬우물,37.719975,126.476238,2023-10-16,43048.0,23,인천광역시,인천,선원면
121080,ICB169000049,세광아파트,37.722969,126.479635,2023-10-16,43049.0,23,인천광역시,인천,선원면
121081,ICB169000050,세광아파트,37.722836,126.479799,2023-10-16,43050.0,23,인천광역시,인천,선원면
121082,ICB169000051,경기주유소,37.725537,126.483262,2023-10-16,43051.0,23,인천광역시,인천,선원면
121083,ICB169000052,창리,37.726331,126.485372,2023-10-16,43052.0,23,인천광역시,인천,선원면
121084,ICB169000053,창리,37.728691,126.488727,2023-10-16,43053.0,23,인천광역시,인천,선원면
121085,ICB169000054,창리,37.72906,126.489405,2023-10-16,43054.0,23,인천광역시,인천,선원면
121086,ICB169000055,강화군 행복센터,37.739725,126.488482,2023-10-16,43055.0,23,인천광역시,인천,강화읍
121087,ICB169000056,강화군 행복센터,37.739989,126.488375,2023-10-16,43056.0,23,인천광역시,인천,강화읍
121088,ICB169000058,강화터미널,37.740051,126.489747,2023-10-16,43058.0,23,인천광역시,인천,강화읍
121089,ICB169000059,수협,37.74328,126.487462,2023-10-16,43059.0,23,인천광역시,인천,강화읍
121090,ICB169000060,수협,37.743563,126.4876,2023-10-16,43060.0,23,인천광역시,인천,강화읍
121091,ICB169000061,축협,37.744335,126.489077,2023-10-16,43061.0,23,인천광역시,인천,강화읍
121092,ICB169000062,수협,37.744758,126.488143,2023-10-16,43062.0,23,인천광역시,인천,강화읍
121093,ICB169000063,강화서문,37.748325,126.475919,2023-10-16,43063.0,23,인천광역시,인천,강화읍
121094,ICB169000064,강화서문,37.748231,126.476387,2023-10-16,43064.0,23,인천광역시,인천,강화읍
121095,ICB169000065,강화군청,37.746051,126.486736,2023-10-16,43065.0,23,인천광역시,인천,강화읍
121096,ICB169000066,강화슈퍼,37.747575,126.482336,2023-10-16,43066.0,23,인천광역시,인천,강화읍
121097,ICB169000067,중앙시장.고려궁지입구,37.747246,126.483739,2023-10-16,43067.0,23,인천광역시,인천,강화읍
121098,ICB169000068,강화슈퍼,37.747783,126.482318,2023-10-16,43068.0,23,인천광역시,인천,강화읍
121099,ICB169000069,길상보건지소,37.640582,126.491678,2023-10-16,43069.0,23,인천광역시,인천,길상면
121100,ICB169000070,선원면주민센터,37.712681,126.483123,2023-10-16,43070.0,23,인천광역시,인천,선원면
121101,ICB169000071,초지대교,37.627926,126.533367,2023-10-16,43071.0,23,인천광역시,인천,길상면
121102,ICB169000074,양도,37.664984,126.4202,2023-10-16,43074.0,23,인천광역시,인천,양도면
121103,ICB169000075,양도,37.665001,126.420285,2023-10-16,43075.0,23,인천광역시,인천,양도면
121104,ICB169000076,고창촌,37.637626,126.418952,2023-10-16,43076.0,23,인천광역시,인천,화도면
121105,ICB169000077,화도,37.637659,126.419169,2023-10-16,43077.0,23,인천광역시,인천,화도면
121106,ICB169000078,청소년수련관,37.738107,126.51263,2023-10-16,43078.0,23,인천광역시,인천,강화읍
121107,ICB169000079,청소년수련관,37.73778,126.512433,2023-10-16,43079.0,23,인천광역시,인천,강화읍
121108,ICB169000080,강화산성서문,37.747609,126.475736,2023-10-16,43080.0,23,인천광역시,인천,강화읍
121109,ICB169000081,강화산성서문,37.747661,126.4758,2023-10-16,43081.0,23,인천광역시,인천,강화읍
121110,ICB169000082,현대아파트,37.739029,126.509144,2023-10-16,43082.0,23,인천광역시,인천,강화읍
121111,ICB169000083,현대아파트,37.738734,126.508908,2023-10-16,43083.0,23,인천광역시,인천,강화읍
121112,ICB169000084,용진주택,37.740172,126.505406,2023-10-16,43084.0,23,인천광역시,인천,강화읍
121113,ICB169000085,용진주택,37.739903,126.505129,2023-10-16,43085.0,23,인천광역시,인천,강화읍
121114,ICB169000086,유성아파트,37.740616,126.503071,2023-10-16,43086.0,23,인천광역시,인천,강화읍
121115,ICB169000087,유성아파트,37.740522,126.502253,2023-10-16,43087.0,23,인천광역시,인천,강화읍
121116,ICB169000088,강화병원,37.741921,126.494719,2023-10-16,43088.0,23,인천광역시,인천,강화읍
121117,ICB169000089,강화병원,37.741431,126.495441,2023-10-16,43089.0,23,인천광역시,인천,강화읍
121118,ICB169000091,공설운동장,37.634397,126.498199,2023-10-16,43091.0,23,인천광역시,인천,길상면
121119,ICB169000092,공설운동장,37.634257,126.498221,2023-10-16,43092.0,23,인천광역시,인천,길상면
121120,ICB169000093,초지리,37.635067,126.529873,2023-10-16,43093.0,23,인천광역시,인천,길상면
121121,ICB169000094,건일아파트,37.639141,126.487463,2023-10-16,43094.0,23,인천광역시,인천,길상면
121122,ICB169000095,온수시장,37.639331,126.490702,2023-10-16,43095.0,23,인천광역시,인천,길상면
121123,ICB169000096,강화터미널,37.739549,126.491047,2023-10-16,43096.0,23,인천광역시,인천,강화읍
121124,ICB169000097,강화문화원.종합전시관,37.742235,126.487945,2023-10-16,43097.0,23,인천광역시,인천,강화읍
121125,ICB169000098,강화문화원.종합전시관,37.742368,126.488012,2023-10-16,43098.0,23,인천광역시,인천,강화읍
121126,ICB169000099,선두1리,37.634662,126.471276,2023-10-16,43099.0,23,인천광역시,인천,길상면
121127,ICB169000100,덕포리,37.630575,126.449751,2023-10-16,43100.0,23,인천광역시,인천,화도면
121128,ICB169000101,문산리마을회관,37.631683,126.433809,2023-10-16,43101.0,23,인천광역시,인천,화도면
121129,ICB169000102,마니산입구,37.633937,126.422829,2023-10-16,43102.0,23,인천광역시,인천,화도면
121130,ICB169000103,마니산입구,37.633905,126.42327,2023-10-16,43103.0,23,인천광역시,인천,화도면
121131,ICB169000104,화도터미널,37.633501,126.418656,2023-10-16,43104.0,23,인천광역시,인천,화도면
121132,ICB169000105,화도터미널,37.633452,126.418527,2023-10-16,43105.0,23,인천광역시,인천,화도면
121133,ICB169000106,초지대교,37.626971,126.531432,2023-10-16,43106.0,23,인천광역시,인천,길상면
121134,ICB169000107,산문입구,37.685352,126.419128,2023-10-16,43107.0,23,인천광역시,인천,양도면
121135,ICB169000108,강화군청,37.746305,126.485922,2023-10-16,43108.0,23,인천광역시,인천,강화읍
121136,ICB169000109,탑재,37.655182,126.427483,2023-10-16,43109.0,23,인천광역시,인천,양도면
121137,ICB169000110,외포삼거리,37.702529,126.381286,2023-10-16,43110.0,23,인천광역시,인천,내가면
121138,ICB169000111,수촌,37.721792,126.361586,2023-10-16,43111.0,23,인천광역시,인천,내가면
121139,ICB169000112,초지삼거리,37.638566,126.523208,2023-10-16,43112.0,23,인천광역시,인천,길상면
121140,ICB169000113,비선삼거리,37.696367,126.423632,2023-10-16,43113.0,23,인천광역시,인천,양도면
121141,ICB168000420,마전주공아파트,37.604336,126.648688,2023-10-16,42420.0,23,인천광역시,인천,금곡동
121142,ICB168000421,검단하나아파트,37.603549,126.651502,2023-10-16,42421.0,23,인천광역시,인천,왕길동
121143,ICB168000422,검단하나아파트,37.603647,126.651924,2023-10-16,42422.0,23,인천광역시,인천,금곡동
121144,ICB168000423,검단출장소,37.601378,126.658961,2023-10-16,42423.0,23,인천광역시,인천,왕길동
121145,ICB168000424,검단출장소,37.601186,126.660159,2023-10-16,42424.0,23,인천광역시,인천,마전동
121146,ICB168000425,온누리병원,37.602972,126.654754,2023-10-16,42425.0,23,인천광역시,인천,왕길동
121147,ICB168000426,검단사거리역,37.602567,126.656521,2023-10-16,42426.0,23,인천광역시,인천,왕길동
121148,ICB168000427,검단사거리역,37.60268,126.656694,2023-10-16,42427.0,23,인천광역시,인천,마전동
121149,ICB168000428,검단소방서,37.594031,126.682643,2023-10-16,42428.0,23,인천광역시,인천,마전동
121150,ICB168000431,검단소방서,37.594199,126.681121,2023-10-16,42431.0,23,인천광역시,인천,마전동
121151,ICB168000432,검단농협,37.602608,126.659297,2023-10-16,42432.0,23,인천광역시,인천,마전동
121152,ICB168000433,발산초등학교(풍림아이원),37.591317,126.698731,2023-10-16,42433.0,23,인천광역시,인천,당하동
121153,ICB168000434,검단농협,37.603169,126.660181,2023-10-16,42434.0,23,인천광역시,인천,마전동
121154,ICB168000435,당하금호어울림1차,37.591362,126.699019,2023-10-16,42435.0,23,인천광역시,인천,당하동
121155,ICB168000436,동문아파트,37.5938,126.693786,2023-10-16,42436.0,23,인천광역시,인천,당하동
